id,title,year,url,user_score,votes
18602,Caylus,2005,/boardgame/18602/caylus,7.74,27955
255984,Sleeping Gods,2021,/boardgame/255984/sleeping-gods,8.44,4682
37111,Battlestar Galactica: The Board Game,2008,/boardgame/37111/battlestar-galactica-board-game,7.74,34662
73439,Troyes,2010,/boardgame/73439/troyes,7.74,21126
172386,Mombasa,2015,/boardgame/172386/mombasa,7.87,12145
40834,Dominion: Intrigue,2009,/boardgame/40834/dominion-intrigue,7.70,31928
12493,Twilight Imperium: Third Edition,2005,/boardgame/12493/twilight-imperium-third-edition,7.82,18852
170042,Raiders of the North Sea,2015,/boardgame/170042/raiders-north-sea,7.76,19927
269385,The Lord of the Rings: Journeys in Middle-Earth,2019,/boardgame/269385/lord-rings-journeys-middle-earth,7.98,12745
146021,Eldritch Horror,2013,/boardgame/146021/eldritch-horror,7.77,32805
203993,Lorenzo il Magnifico,2016,/boardgame/203993/lorenzo-il-magnifico,7.88,11734
42,Tigris & Euphrates,1997,/boardgame/42/tigris-euphrates,7.70,26932
317985,Beyond the Sun,2020,/boardgame/317985/beyond-sun,8.01,7929
225694,Decrypto,2018,/boardgame/225694/decrypto,7.79,16393
144733,Russian Railroads,2013,/boardgame/144733/russian-railroads,7.75,16498
163412,Patchwork,2014,/boardgame/163412/patchwork,7.62,55962
281259,The Isle of Cats,2019,/boardgame/281259/isle-cats,7.84,14708
205896,Rising Sun,2018,/boardgame/205896/rising-sun,7.81,18628
155821,Inis,2016,/boardgame/155821/inis,7.82,15866
102680,Trajan,2011,/boardgame/102680/trajan,7.76,16136
253344,Cthulhu: Death May Die,2019,/boardgame/253344/cthulhu-death-may-die,8.14,7055
233371,Clank! In! Space!: A Deck-Building Adventure,2017,/boardgame/233371/clank-space-deck-building-adventure,7.84,11839
163068,Trickerion: Legends of Illusion,2015,/boardgame/163068/trickerion-legends-illusion,7.96,8517
36218,Dominion,2008,/boardgame/36218/dominion,7.61,83986
218417,Aeon's End: War Eternal,2017,/boardgame/218417/aeons-end-war-eternal,8.34,4557
178900,Codenames,2015,/boardgame/178900/codenames,7.58,78661
132531,Roll for the Galaxy,2014,/boardgame/132531/roll-galaxy,7.63,29268
198928,Pandemic: Iberia,2016,/boardgame/198928/pandemic-iberia,7.91,9304
172287,Champions of Midgard,2015,/boardgame/172287/champions-midgard,7.75,15453
263918,Cartographers,2019,/boardgame/263918/cartographers,7.69,20514
196340,Yokohama,2016,/boardgame/196340/yokohama,7.83,10365
266524,PARKS,2019,/boardgame/266524/parks,7.76,16386
30549,Pandemic,2008,/boardgame/30549/pandemic,7.57,113285
175155,Forbidden Stars,2015,/boardgame/175155/forbidden-stars,7.97,8330
175640,Vinhos Deluxe Edition,2016,/boardgame/175640/vinhos-deluxe-edition,8.15,5443
262712,Res Arcana,2019,/boardgame/262712/res-arcana,7.73,16462
341169,Great Western Trail (Second Edition),2021,/boardgame/341169/great-western-trail-second-edition,8.52,3410
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,7.68,19295
127023,Kemet,2012,/boardgame/127023/kemet,7.69,17786
279537,The Search for Planet X,2020,/boardgame/279537/search-planet-x,8.09,5656
4098,Age of Steam,2002,/boardgame/4098/age-steam,7.81,9892
118048,Targi,2012,/boardgame/118048/targi,7.64,18900
43015,Hansa Teutonica,2009,/boardgame/43015/hansa-teutonica,7.70,13417
233398,Endeavor: Age of Sail,2018,/boardgame/233398/endeavor-age-sail,7.95,7848
274364,Watergate,2019,/boardgame/274364/watergate,7.87,8449
161970,Alchemists,2014,/boardgame/161970/alchemists,7.66,20480
147020,Star Realms,2014,/boardgame/147020/star-realms,7.57,40288
271324,It's a Wonderful World,2019,/boardgame/271324/its-wonderful-world,7.78,12043
146652,Legendary Encounters: An Alien Deck Building Game,2014,/boardgame/146652/legendary-encounters-alien-deck-building-game,7.77,12373
231733,Obsession,2018,/boardgame/231733/obsession,8.32,4365
34635,Stone Age,2008,/boardgame/34635/stone-age,7.55,48738
103885,Star Wars: X-Wing Miniatures Game,2012,/boardgame/103885/star-wars-x-wing-miniatures-game,7.66,24116
217372,The Quest for El Dorado,2017,/boardgame/217372/quest-el-dorado,7.64,17859
256916,Concordia Venus,2018,/boardgame/256916/concordia-venus,8.31,3908
14996,Ticket to Ride: Europe,2005,/boardgame/14996/ticket-ride-europe,7.54,66422
233867,Welcome To...,2018,/boardgame/233867/welcome,7.58,24346
148949,Istanbul,2014,/boardgame/148949/istanbul,7.56,28316
77423,The Lord of the Rings: The Card Game,2011,/boardgame/77423/lord-rings-card-game,7.66,22670
254640,Just One,2018,/boardgame/254640/just-one,7.61,18646
244522,That's Pretty Clever!,2018,/boardgame/244522/s-pretty-clever,7.61,19408
220877,Rajas of the Ganges,2017,/boardgame/220877/rajas-ganges,7.73,11394
308765,Praga Caput Regni,2020,/boardgame/308765/praga-caput-regni,8.03,5748
82222,Xia: Legends of a Drift System,2014,/boardgame/82222/xia-legends-drift-system,7.88,8712
287954,Azul: Summer Pavilion,2019,/boardgame/287954/azul-summer-pavilion,7.73,11722
283948,Marco Polo II: In the Service of the Khan,2019,/boardgame/283948/marco-polo-ii-service-khan,8.05,5479
43111,Chaos in the Old World,2009,/boardgame/43111/chaos-old-world,7.67,14921
9609,War of the Ring,2004,/boardgame/9609/war-ring,7.77,10312
104162,Descent: Journeys in the Dark (Second Edition),2012,/boardgame/104162/descent-journeys-dark-second-edition,7.65,24140
54043,Jaipur,2009,/boardgame/54043/jaipur,7.50,43814
463,Magic: The Gathering,1993,/boardgame/463/magic-gathering,7.55,35785
265188,Glen More II: Chronicles,2019,/boardgame/265188/glen-more-ii-chronicles,7.97,5996
296151,Viscounts of the West Kingdom,2020,/boardgame/296151/viscounts-west-kingdom,7.93,6735
10630,Memoir '44,2004,/boardgame/10630/memoir-44,7.56,27725
282524,Horrified,2019,/boardgame/282524/horrified,7.74,11561
128882,The Resistance: Avalon,2012,/boardgame/128882/resistance-avalon,7.55,29996
188920,This War of Mine: The Board Game,2017,/boardgame/188920/war-mine-board-game,7.80,10733
17133,Railways of the World,2005,/boardgame/17133/railways-world,7.68,11664
150376,Dead of Winter: A Crossroads Game,2014,/boardgame/150376/dead-winter-crossroads-game,7.52,42766
39463,Cosmic Encounter,2008,/boardgame/39463/cosmic-encounter,7.54,29922
155426,Castles of Mad King Ludwig,2014,/boardgame/155426/castles-mad-king-ludwig,7.53,23793
70149,Ora et Labora,2011,/boardgame/70149/ora-et-labora,7.70,10365
199561,Sagrada,2017,/boardgame/199561/sagrada,7.50,33102
103343,A Game of Thrones: The Board Game (Second Edition),2011,/boardgame/103343/game-thrones-board-game-second-edition,7.56,31346
189932,Tyrants of the Underdark,2016,/boardgame/189932/tyrants-underdark,7.91,6689
328871,Terraforming Mars: Ares Expedition,2021,/boardgame/328871/terraforming-mars-ares-expedition,7.76,9042
249259,War Chest,2018,/boardgame/249259/war-chest,7.94,6575
221194,Dinosaur Island,2017,/boardgame/221194/dinosaur-island,7.64,14133
25021,Sekigahara: The Unification of Japan,2011,/boardgame/25021/sekigahara-unification-japan,8.02,5089
31627,Ticket to Ride: Nordic Countries,2007,/boardgame/31627/ticket-ride-nordic-countries,7.63,12810
123260,Suburbia,2012,/boardgame/123260/suburbia,7.50,23238
14105,Commands & Colors: Ancients,2006,/boardgame/14105/commands-colors-ancients,7.77,8336
268864,Undaunted: Normandy,2019,/boardgame/268864/undaunted-normandy,7.83,7648
195421,Near and Far,2017,/boardgame/195421/near-and-far,7.74,9006
283155,Calico,2020,/boardgame/283155/calico,7.67,11642
104006,Village,2011,/boardgame/104006/village,7.51,21725
171131,Captain Sonar,2016,/boardgame/171131/captain-sonar,7.54,18383
21050,Combat Commander: Europe,2006,/boardgame/21050/combat-commander-europe,7.95,5680
126042,Nations,2013,/boardgame/126042/nations,7.62,11719
209418,Dominion (Second Edition),2016,/boardgame/209418/dominion-second-edition,7.88,6824
245638,Coimbra,2018,/boardgame/245638/coimbra,7.66,10357
188,Go,-220,/boardgame/188/go,7.64,15941
182631,Star Realms: Colony Wars,2015,/boardgame/182631/star-realms-colony-wars,7.83,7145
242302,Space Base,2018,/boardgame/242302/space-base,7.58,13629
12,Ra,1999,/boardgame/12/ra,7.49,20342
91,Paths of Glory,1999,/boardgame/91/paths-glory,8.06,4814
148228,Splendor,2014,/boardgame/148228/splendor,7.43,68686
224037,Codenames: Duet,2017,/boardgame/224037/codenames-duet,7.50,18575
306735,Under Falling Skies,2020,/boardgame/306735/under-falling-skies,7.82,6863
215,Tichu,1991,/boardgame/215/tichu,7.58,14288
223321,Detective: A Modern Crime Board Game,2018,/boardgame/223321/detective-modern-crime-board-game,7.77,9021
283355,Dune,2019,/boardgame/283355/dune,8.04,5798
822,Carcassonne,2000,/boardgame/822/carcassonne,7.42,113221
146886,La Granja,2014,/boardgame/146886/la-granja,7.64,9978
239188,Chronicles of Crime,2018,/boardgame/239188/chronicles-crime,7.68,18849
9209,Ticket to Ride,2004,/boardgame/9209/ticket-ride,7.41,79478
54998,Cyclades,2009,/boardgame/54998/cyclades,7.52,19619
318977,MicroMacro: Crime City,2020,/boardgame/318977/micromacro-crime-city,7.65,9720
129437,Legendary: A Marvel Deck Building Game,2012,/boardgame/129437/legendary-marvel-deck-building-game,7.55,21349
7854,YINSH,2003,/boardgame/7854/yinsh,7.70,8178
176189,Zombicide: Black Plague,2015,/boardgame/176189/zombicide-black-plague,7.65,14400
109276,Kanban: Driver's Edition,2014,/boardgame/109276/kanban-drivers-edition,7.82,6381
188834,Secret Hitler,2016,/boardgame/188834/secret-hitler,7.53,22700
146508,T.I.M.E Stories,2015,/boardgame/146508/time-stories,7.46,25858
271055,Dwellings of Eldervale,2020,/boardgame/271055/dwellings-eldervale,8.23,3770
293014,Nidavellir,2020,/boardgame/293014/nidavellir,7.68,8524
194655,Santorini,2016,/boardgame/194655/santorini,7.42,33682
169426,Roll Player,2016,/boardgame/169426/roll-player,7.50,17115
156129,Deception: Murder in Hong Kong,2014,/boardgame/156129/deception-murder-hong-kong,7.48,19173
232832,Century: Golem Edition,2017,/boardgame/232832/century-golem-edition,7.65,9602
294484,Unmatched: Cobble & Fog,2020,/boardgame/294484/unmatched-cobble-fog,8.18,3938
555,The Princes of Florence,2000,/boardgame/555/princes-florence,7.52,14916
9216,Goa,2004,/boardgame/9216/goa,7.57,11212
158600,Hanamikoji,2013,/boardgame/158600/hanamikoji,7.52,14352
192291,Sushi Go Party!,2016,/boardgame/192291/sushi-go-party,7.43,28257
118,Modern Art,1992,/boardgame/118/modern-art,7.46,19129
199478,Flamme Rouge,2016,/boardgame/199478/flamme-rouge,7.52,15028
241451,Aeon's End: Legacy,2019,/boardgame/241451/aeons-end-legacy,8.12,3939
198994,Hero Realms,2016,/boardgame/198994/hero-realms,7.56,15094
176494,Isle of Skye: From Chieftain to King,2015,/boardgame/176494/isle-skye-chieftain-king,7.41,22970
155068,Arcadia Quest,2014,/boardgame/155068/arcadia-quest,7.66,9876
20551,Shogun,2006,/boardgame/20551/shogun,7.53,13332
31481,Galaxy Trucker,2007,/boardgame/31481/galaxy-trucker,7.38,31911
271896,Star Wars: Outer Rim,2019,/boardgame/271896/star-wars-outer-rim,7.71,8637
235802,Too Many Bones: Undertow,2018,/boardgame/235802/too-many-bones-undertow,8.72,2372
269207,The Taverns of Tiefenthal,2019,/boardgame/269207/taverns-tiefenthal,7.60,10134
295486,My City,2020,/boardgame/295486/my-city,7.78,6174
128621,Viticulture,2013,/boardgame/128621/viticulture,7.54,11835
27833,Steam,2009,/boardgame/27833/steam,7.57,9881
19857,Glory to Rome,2005,/boardgame/19857/glory-rome,7.49,13540
27708,1960: The Making of the President,2007,/boardgame/27708/1960-making-president,7.62,8950
421,1830: Railways & Robber Barons,1986,/boardgame/421/1830-railways-robber-barons,7.87,5154
274637,"Unmatched: Battle of Legends, Volume One",2019,/boardgame/274637/unmatched-battle-legends-volume-one,7.89,5866
300531,Paleo,2020,/boardgame/300531/paleo,7.80,6406
228341,Pulsar 2849,2017,/boardgame/228341/pulsar-2849,7.69,7444
3,Samurai,1998,/boardgame/3/samurai,7.46,15515
140620,Lewis & Clark: The Expedition,2013,/boardgame/140620/lewis-clark-expedition,7.47,14401
223040,Fantasy Realms,2017,/boardgame/223040/fantasy-realms,7.56,10086
127060,Bora Bora,2013,/boardgame/127060/bora-bora,7.56,9611
227224,The Red Cathedral,2020,/boardgame/227224/red-cathedral,7.79,6041
204583,Kingdomino,2016,/boardgame/204583/kingdomino,7.34,39904
232405,Western Legends,2018,/boardgame/232405/western-legends,7.63,8913
92828,Dixit: Odyssey,2011,/boardgame/92828/dixit-odyssey,7.43,18850
165722,KLASK,2014,/boardgame/165722/klask,7.64,7605
108745,Seasons,2012,/boardgame/108745/seasons,7.38,22833
155873,Power Grid Deluxe: Europe/North America,2014,/boardgame/155873/power-grid-deluxe-europenorth-america,7.98,4098
285967,Ankh: Gods of Egypt,2021,/boardgame/285967/ankh-gods-egypt,7.92,5282
144344,Rococo,2013,/boardgame/144344/rococo,7.59,8289
24181,Imperial,2006,/boardgame/24181/imperial,7.60,8494
286096,Tapestry,2019,/boardgame/286096/tapestry,7.45,16128
760,Battle Line,2000,/boardgame/760/battle-line,7.41,16549
97207,Dungeon Petz,2011,/boardgame/97207/dungeon-petz,7.44,13886
176734,The Manhattan Project: Energy Empire,2016,/boardgame/176734/manhattan-project-energy-empire,7.77,5474
181279,Fury of Dracula (Third/Fourth Edition),2015,/boardgame/181279/fury-dracula-thirdfourth-edition,7.48,13086
304783,Hadrian's Wall,2021,/boardgame/304783/hadrians-wall,8.10,3499
224783,Vindication,2018,/boardgame/224783/vindication,7.81,5640
22545,Age of Empires III: The Age of Discovery,2007,/boardgame/22545/age-empires-iii-age-discovery,7.53,10046
206718,Ethnos,2017,/boardgame/206718/ethnos,7.47,11696
66589,Navegador,2010,/boardgame/66589/navegador,7.54,8646
300322,Hallertau,2020,/boardgame/300322/hallertau,8.02,3790
154203,Imperial Settlers,2014,/boardgame/154203/imperial-settlers,7.36,22861
38453,Space Alert,2008,/boardgame/38453/space-alert,7.42,15409
2655,Hive,2000,/boardgame/2655/hive,7.32,33167
19777,Indonesia,2005,/boardgame/19777/indonesia,7.87,4307
260605,Camel Up (Second Edition),2018,/boardgame/260605/camel-second-edition,7.64,7416
246784,Cryptid,2018,/boardgame/246784/cryptid,7.49,10534
160477,Onitama,2014,/boardgame/160477/onitama,7.38,18670
187617,Nemo's War (Second Edition),2017,/boardgame/187617/nemos-war-second-edition,7.91,4428
302723,Forgotten Waters,2020,/boardgame/302723/forgotten-waters,7.97,4141
93260,Summoner Wars: Master Set,2011,/boardgame/93260/summoner-wars-master-set,7.50,10714
329082,Radlands,2021,/boardgame/329082/radlands,8.17,3477
59294,Runewars,2010,/boardgame/59294/runewars,7.63,8043
203420,Exit: The Game – The Abandoned Cabin,2016,/boardgame/203420/exit-game-abandoned-cabin,7.48,10240
193037,Dead of Winter: The Long Night,2016,/boardgame/193037/dead-winter-long-night,7.59,8970
48726,Alien Frontiers,2010,/boardgame/48726/alien-frontiers,7.38,14683
46213,Telestrations,2009,/boardgame/46213/telestrations,7.40,15157
54138,Imperial 2030,2009,/boardgame/54138/imperial-2030,7.67,6234
222509,Lords of Hellas,2018,/boardgame/222509/lords-hellas,7.75,6490
13122,Antiquity,2004,/boardgame/13122/antiquity,7.87,4161
209685,Century: Spice Road,2017,/boardgame/209685/century-spice-road,7.34,21930
139976,Cthulhu Wars,2015,/boardgame/139976/cthulhu-wars,7.88,5097
143693,Glass Road,2013,/boardgame/143693/glass-road,7.46,10262
172081,Burgle Bros.,2015,/boardgame/172081/burgle-bros,7.49,9792
140934,Arboretum,2015,/boardgame/140934/arboretum,7.35,16621
146439,BattleLore: Second Edition,2013,/boardgame/146439/battlelore-second-edition,7.70,6057
227789,Heaven & Ale,2017,/boardgame/227789/heaven-ale,7.56,7537
234,Hannibal: Rome vs. Carthage,1996,/boardgame/234/hannibal-rome-vs-carthage,7.80,4875
163967,Tiny Epic Galaxies,2015,/boardgame/163967/tiny-epic-galaxies,7.36,18017
54,Tikal,1999,/boardgame/54/tikal,7.33,18983
257499,Arkham Horror (Third Edition),2018,/boardgame/257499/arkham-horror-third-edition,7.74,7159
136888,Bruges,2013,/boardgame/136888/bruges,7.42,10986
40692,Small World,2009,/boardgame/40692/small-world,7.23,66424
129622,Love Letter,2012,/boardgame/129622/love-letter,7.23,61725
172818,Above and Below,2015,/boardgame/172818/above-and-below,7.39,14547
45315,Dungeon Lords,2009,/boardgame/45315/dungeon-lords,7.38,13394
2653,Survive: Escape from Atlantis!,1982,/boardgame/2653/survive-escape-atlantis,7.31,23176
5,Acquire,1964,/boardgame/5/acquire,7.34,19112
77130,Sid Meier's Civilization: The Board Game,2010,/boardgame/77130/sid-meiers-civilization-board-game,7.39,15139
314491,Meadow,2021,/boardgame/314491/meadow,7.82,4655
59959,Letters from Whitechapel,2011,/boardgame/59959/letters-whitechapel,7.37,14906
230253,Star Realms: Frontiers,2018,/boardgame/230253/star-realms-frontiers,7.97,3824
219513,Bärenpark,2017,/boardgame/219513/barenpark,7.34,15336
25292,Merchants & Marauders,2010,/boardgame/25292/merchants-marauders,7.40,13425
101721,Mage Wars Arena,2012,/boardgame/101721/mage-wars-arena,7.61,7656
181304,Mysterium,2015,/boardgame/181304/mysterium,7.26,37478
176920,Mission: Red Planet (Second Edition),2015,/boardgame/176920/mission-red-planet-second-edition,7.43,10075
188866,Awkward Guests,2016,/boardgame/188866/awkward-guests,7.66,6010
156546,Monikers,2015,/boardgame/156546/monikers,7.79,4559
39856,Dixit,2008,/boardgame/39856/dixit,7.23,57057
21241,Neuroshima Hex! 3.0,2006,/boardgame/21241/neuroshima-hex-30,7.40,14171
184921,Bunny Kingdom,2017,/boardgame/184921/bunny-kingdom,7.46,9852
41114,The Resistance,2009,/boardgame/41114/resistance,7.25,38307
244271,Dice Throne: Season Two – Battle Chest,2018,/boardgame/244271/dice-throne-season-two-battle-chest,8.14,3324
70919,Takenoko,2011,/boardgame/70919/takenoko,7.25,39900
37046,Ghost Stories,2008,/boardgame/37046/ghost-stories,7.29,20390
119890,Agricola: All Creatures Big and Small,2012,/boardgame/119890/agricola-all-creatures-big-and-small,7.36,13055
172,For Sale,1997,/boardgame/172/sale,7.24,27020
163745,Star Wars: Armada,2015,/boardgame/163745/star-wars-armada,7.83,5066
192458,51st State: Master Set,2016,/boardgame/192458/51st-state-master-set,7.64,6042
234487,Altiplano,2017,/boardgame/234487/altiplano,7.50,8118
199042,Harry Potter: Hogwarts Battle,2016,/boardgame/199042/harry-potter-hogwarts-battle,7.41,15479
297030,Tekhenu: Obelisk of the Sun,2020,/boardgame/297030/tekhenu-obelisk-sun,7.81,4410
50,Lost Cities,1999,/boardgame/50/lost-cities,7.20,41313
234277,Nusfjord,2017,/boardgame/234277/nusfjord,7.65,5429
304420,Bonfire,2020,/boardgame/304420/bonfire,7.77,4488
8217,San Juan,2004,/boardgame/8217/san-juan,7.24,23004
270633,Aeon's End: The New Age,2019,/boardgame/270633/aeons-end-new-age,8.62,2005
182134,Evolution: Climate,2016,/boardgame/182134/evolution-climate,7.56,7070
25554,Notre Dame,2007,/boardgame/25554/notre-dame,7.33,12812
17392,Here I Stand,2006,/boardgame/17392/here-i-stand,7.90,3731
298047,Marvel United,2020,/boardgame/298047/marvel-united,7.66,5933
246192,Gizmos,2018,/boardgame/246192/gizmos,7.42,9512
311193,Anno 1800,2020,/boardgame/311193/anno-1800,7.81,4129
1,Die Macher,1986,/boardgame/1/die-macher,7.61,5502
39683,At the Gates of Loyang,2009,/boardgame/39683/gates-loyang,7.37,10541
24480,The Pillars of the Earth,2006,/boardgame/24480/pillars-earth,7.28,17091
250458,Gùgōng,2018,/boardgame/250458/gugng,7.49,7615
90137,Blood Bowl: Team Manager – The Card Game,2011,/boardgame/90137/blood-bowl-team-manager-card-game,7.38,10892
63888,Innovation,2010,/boardgame/63888/innovation,7.28,16508
245934,Carpe Diem,2018,/boardgame/245934/carpe-diem,7.56,6285
285192,Destinies,2021,/boardgame/285192/destinies,7.89,4858
111341,The Great Zimbabwe,2012,/boardgame/111341/great-zimbabwe,7.81,3875
33160,Endeavor,2009,/boardgame/33160/endeavor,7.39,9292
9217,Saint Petersburg,2004,/boardgame/9217/saint-petersburg,7.28,15290
244711,Newton,2018,/boardgame/244711/newton,7.59,5661
155987,Abyss,2014,/boardgame/155987/abyss,7.33,12519
47,Chinatown,1999,/boardgame/47/chinatown,7.38,9726
31594,In the Year of the Dragon,2007,/boardgame/31594/year-dragon,7.32,11417
144592,Bruxelles 1893,2013,/boardgame/144592/bruxelles-1893,7.63,5123
256226,Azul: Stained Glass of Sintra,2018,/boardgame/256226/azul-stained-glass-sintra,7.36,11224
186751,Mythic Battles: Pantheon,2017,/boardgame/186751/mythic-battles-pantheon,8.40,2878
245655,The King's Dilemma,2019,/boardgame/245655/kings-dilemma,7.86,3841
215311,Downforce,2017,/boardgame/215311/downforce,7.34,10959
70323,King of Tokyo,2011,/boardgame/70323/king-tokyo,7.16,63824
260428,Pandemic: Fall of Rome,2018,/boardgame/260428/pandemic-fall-rome,7.67,5008
265736,Tiny Towns,2019,/boardgame/265736/tiny-towns,7.29,14949
21348,Ticket to Ride: Märklin,2006,/boardgame/21348/ticket-ride-marklin,7.41,8934
128271,Ginkgopolis,2012,/boardgame/128271/ginkgopolis,7.50,6404
